RULE_NAME,RULE_STATUS,SOURCE_ZONE,SOURCE_IP,SOURCE_GROUP_ADDRESS,DESTINATION_ZONE,DESTINATION_IP,DESTINATION_GROUP_ADDRESS,URL_CATEGORY,SERVICE,ACTION	
TEST-ENV-PORT-Windows_Server_Rule-13,true;,[ TEST-ENV-PORT ];,[ TEST-BANCSv6-Reps_192.168.168.2 ];,null,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,null,allow;
TEST-ENV-PORT-Windows_Server_Rule-14,true;,[ TEST-ENV-PORT ];,[ SAP_BILLING_UAT-192.168.168.155 TEST-PDSDOCKISOTEST-192.168.168.165 TEST-SMTP-NEW_192.168.168.166 ];,null,[ Windows_Server ];,[ NG-ADSVRNEW01_172.16.82.150 NG-ADSVRNEW02_172.16.82.151 ];,null,null,null,allow;
TEST-ENV-PORT-Windows_Server_Rule-15,false;,[ TEST-ENV-PORT ];,[ SAP_BILLING_UAT-192.168.168.155 ];,null,[ Windows_Server ];,[ NG-SAP-LM-PROD_172.16.82.100 NG-SAP-SERVER-PROD_172.16.82.101 ];,null,null,[ SAP_PORT TCP_3000 ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-2,true;,[ TEST-ENV-PORT ];,null,null,[ Windows_Server ];,null,null,null,[ PING ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-3,true;,[ TEST-ENV-PORT ];,[ NG-SAP-Test_server_192.168.168.91 ];,null,[ Windows_Server ];,null,[ Group-NG-DomainController ];,null,[ DNS Domain-Port-Services_TCP Domain-Port-Services_UDP TCP-UDP_88 ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-4,true;,[ TEST-ENV-PORT ];,[ NG-SAP-Test_server_192.168.168.91 ];,null,[ Windows_Server ];,null,[ Group-Update-Servers ];,null,[ WinUpdate-Port-Services ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-5,true;,[ TEST-ENV-PORT ];,[ TEST-BANCSv6-Reps_192.168.168.2 ];,null,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,[ SMTP ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-6,true;,[ TEST-ENV-PORT ];,[ TEST-BANCS-IntegrationBox_192.168.168.4 ];,null,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,[ SMTP ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-7,true;,[ TEST-ENV-PORT ];,[ TEST-BANCSv6-Reps_192.168.168.2 ];,null,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,[ SMTP ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-8,true;,[ TEST-ENV-PORT ];,[ NG-ITOP-TEST_192.168.168.153 ];,null,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,[ SMTP ];,allow;
TEST-ENV-PORT-Windows_Server_Rule-9,true;,[ TEST-ENV-PORT ];,[ TEST-PDSCLEAR-APP-SVR1_192.168.168.177 ];,null,[ Windows_Server ];,[ NG-Domino9_Server_172.16.82.60 ];,null,null,[ SMTP ];,allow;
TEST-ENV-PORT-sd-wan_Rule-1,true;,[ TEST-ENV-PORT ];,[ TEST-PDSDOCKISOTEST-192.168.168.165 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-10,true;,[ TEST-ENV-PORT ];,[ TEST-PDSCLEAR-APP-SVR1_192.168.168.177 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ HTTP HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-11,true;,[ TEST-ENV-PORT ];,[ NG-TEST-CAAC_192.168.168.85 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-12,false;,[ TEST-ENV-PORT ];,[ TEST-TRADE-IntegrationBox_192.168.168.6 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ NG-DAP-Server-TEST-172.16.186.30 ];,null,null,[ SSH TCP-8311 ];,allow;
TEST-ENV-PORT-sd-wan_Rule-13,false;,[ TEST-ENV-PORT ];,[ TEST-SMTP-NEW_192.168.168.166 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-15,false;,[ TEST-ENV-PORT ];,[ QRADAR_TESTIP_192.168.168.160 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ manage.office.com wildcard.ibmcloud.com wildcard.microsoft.com wildcard.q1labs.com wildcard.xforce-security.com ];,null,null,[ HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-16,true;,[ TEST-ENV-PORT ];,[ TEST-PDSDOCKISOTEST-192.168.168.165 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ wildcard.cloudfront.net wildcard.docker.com wildcard.docker.io wildcard.redhat.com ];,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-17,true;,[ TEST-ENV-PORT ];,[ SAP_BILLING_UAT-192.168.168.155 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-18,false;,[ TEST-ENV-PORT ];,[ TEST_VXRAIL_VMWARE-192.168.168.140 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-19,false;,[ TEST-ENV-PORT ];,[ NUTANIX_POC-192.168.168.75 NUTANIX_POC-192.168.168.77 NUTANIX_POC-192.168.168.84 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ download.nutanix.com release-api.nutanix.com ];,null,null,[ HTTP HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-2,true;,[ TEST-ENV-PORT ];,[ TEST-RAC-SERVER_192.168.168.49 TEST-RAC-SERVER_192.168.168.50 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-20,true;,[ TEST-ENV-PORT ];,null,[ AWS_POC_GROUP ];,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ HTTP HTTPS SMB SSH TCP_1024-65535 TCP_135-139 TCP_1500 TCP_9443 ];,allow;
TEST-ENV-PORT-sd-wan_Rule-22,false;,[ TEST-ENV-PORT ];,[ NG-SAP-Test_server_192.168.168.91 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ GoogleDNS_8.8.4.4 GoogleDNS_8.8.8.8 ];,null,null,[ DNS PING ];,allow;
TEST-ENV-PORT-sd-wan_Rule-23,false;,[ TEST-ENV-PORT ];,[ PAM-POC-TEST-Server_192.168.168.30 ];,null,null,null,null,null,[ HTTP HTTPS TCP-1858 ];,allow;
TEST-ENV-PORT-sd-wan_Rule-24,false;,[ TEST-ENV-PORT ];,[ PAM360_POC-192.168.168.31 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ LDAP MS-SQL-Server PostgreSQL-3456 RDP SMB SMTP SSH TCP-5000 TCP-6622 TCP-8282 TCP-8283 TCP_135 TCP_139 TELNET ldap-ssl sqlnet1 ];,allow;
TEST-ENV-PORT-sd-wan_Rule-25,false;,[ TEST-ENV-PORT ];,[ NG-SAP-Test_server_192.168.168.91 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-26,false;,[ TEST-ENV-PORT ];,[ TIS-v2-Test-VM_192.168.168.17 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ BLOOMBERG-FIX-BETA_69.191.198.32 BLOOMBERG-FIX-BETA_69.191.230.32 fixbeta-ficc.bloomberg.com ];,null,null,[ TCP_8228 ];,allow;
TEST-ENV-PORT-sd-wan_Rule-27,false;,[ TEST-ENV-PORT ];,[ TIS-v2-Test-VM_192.168.168.17 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-3,false;,[ DMZ_2_PROD_WEB TEST-ENV-PORT ];,[ NG-eSIP-Reports-App-PROD_172.16.7.20 Test_eSIP_Server_192.168.168.105 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,[ Python ];,[ DNS HTTP HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-4,true;,[ TEST-ENV-PORT ];,[ NG-Server-SOA_TEST_192.168.168.53 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ DNS HTTP HTTPS PING ];,allow;
TEST-ENV-PORT-sd-wan_Rule-5,true;,[ TEST-ENV-PORT ];,[ NG_TEST_Harvester_192.168.168.151 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ DNS HTTP HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-6,true;,[ TEST-ENV-PORT ];,[ TEST-TRADE-IntegrationBox_192.168.168.6 TIS_Test_2_192.168.168.108 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ GoogleDNS_8.8.8.8 hosted.datascope.reuters.com hosted.datascopeapi.reuters.com reuters.com wildcard.reuters.com ];,null,null,[ DNS HTTP HTTPS ];,allow;
TEST-ENV-PORT-sd-wan_Rule-7,true;,[ TEST-ENV-PORT ];,[ Test_Server_Short_Selling-192.168.168.115 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,null,allow;
TEST-ENV-PORT-sd-wan_Rule-8,true;,[ TEST-ENV-PORT ];,[ TEST-BANCS-IntegrationBox_192.168.168.4 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ HTTP HTTPS ];,allow;
TEST-SERVER-ForwardBonds-to-Internet,false;,[ TEST-ENV-PORT ];,[ NG-SAP-Test_server_192.168.168.91 ];,null,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,null,null,null,[ DNS HTTP HTTPS ];,allow;
TIS-Connection-for-P2V-Migration,false;,null,[ EXSI-Host1_192.168.167.70 EXSI-Host2_192.168.167.71 Fabric_Manager_POC_Gigamon INTEGRATION-BOX_PROD1_TRADE_172.16.7.214 NEW-VCENTER-MNGR8_192.168.167.74 TEST-VMWare-Converter_192.168.167.200 ];,null,null,[ EXSI-Host1_192.168.167.70 EXSI-Host2_192.168.167.71 INTEGRATION-BOX_PROD1_TRADE_172.16.7.214 NEW-VCENTER-MNGR8_192.168.167.74 TEST-VMWare-Converter_192.168.167.200 ];,null,null,[ HTTPS SSH ];,allow;
TTS-FI_BIOS_to_Xstream_Rule-1,false;,null,[ FI_BIOS_DB_172.32.1.128 ];,null,null,[ Marketpage_172.16.2.112 ];,null,null,[ MS-SQL-Monitor MS-SQL-Monitor_UDP MS-SQL-Server MS-SQL-Server_UDP ssh ];,allow;
TTS-ON-SITE_Rule-1,false;,null,[ TTS_PROD_DB_172.32.1.127 ];,null,null,[ TTS_PROD_WEB_172.16.9.7 ];,null,null,[ ssh ];,allow;
TTS-ON-SITE_Rule-10,false;,null,[ TTS_DR_DB_172.30.1.19 TTS_PROD_DB_172.32.1.127 ];,null,null,[ TTS_DR_DB_172.30.1.19 TTS_PROD_DB_172.32.1.127 ];,null,null,[ MySQL ];,allow;
TTS-ON-SITE_Rule-2,false;,null,[ TTS_PROD_WEB_172.16.9.7 ];,null,null,[ TTS_PROD_DB_172.32.1.127 ];,null,null,[ MySQL ];,allow;
TTS-ON-SITE_Rule-3,false;,null,[ DR_AIX_172.16.7.94 TTS_PROD_DB_172.32.1.127 ];,null,null,[ DR_AIX_172.16.7.94 TTS_PROD_DB_172.32.1.127 ];,null,null,[ ssh tcp_60058 ];,allow;
TTS-ON-SITE_Rule-4,false;,null,[ Prod_AIX_172.16.7.34 TTS_PROD_DB_172.32.1.127 ];,null,null,[ Prod_AIX_172.16.7.34 TTS_PROD_DB_172.32.1.127 ];,null,null,[ ssh tcp_60058 ];,allow;
TTS-ON-SITE_Rule-5,false;,null,[ TTS_PROD_WEB_BKP_172.16.9.9 ];,null,null,[ Prod_AIX_172.16.7.34 ];,null,null,[ tcp_60058 ];,allow;
TTS-ON-SITE_Rule-6,false;,null,[ NAS2_172.16.0.211 TTS_PROD_DB_172.32.1.127 ];,null,null,[ NAS2_172.16.0.211 TTS_PROD_DB_172.32.1.127 ];,null,null,[ microsoft-ds ];,allow;
TTS-ON-SITE_Rule-7,false;,null,[ TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_172.16.9.7 ];,null,null,[ TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_172.16.9.7 ];,null,null,[ ssh ];,allow;
TTS-ON-SITE_Rule-8,false;,null,[ TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_172.16.9.7 ];,null,null,[ TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_172.16.9.7 ];,null,null,[ MySQL ];,allow;
TTS-ON-SITE_Rule-9,false;,null,[ TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_BKP_172.16.9.9 ];,null,null,[ TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_BKP_172.16.9.9 ];,null,null,[ MySQL ];,allow;
TTS_DR_Scenario_Rule-1,false;,null,[ NG-PC-DCCTerminal_172.16.0.5 NG-PC-DCCTerminal_172.16.0.58 TTS_DR_DB_172.30.1.19 TTS_PROD_DB_172.32.1.127 ];,null,null,[ SLT_PROD_DB_172.32.1.24 TTS_DR_DB_172.30.1.19 TTS_PROD_DB_172.32.1.127 ];,null,null,[ MySQL nbdatagram nbname nbsession ssh ];,allow;
TTS_DR_Scenario_Rule-2,false;,null,[ NG-DCC-TERMINAL-3_172.16.18.16 NG-DCC-TERMINAL-4_172.16.18.15 NG-PC-DCCTerminal_172.16.0.5 NG-PC-DCCTerminal_172.16.0.53 NG-PC-DCCTerminal_172.16.0.58 TTS_DR_DB_172.30.1.19 TTS_PROD_DB_172.32.1.127 ];,null,null,[ TTS_DR_WEB_172.16.9.167 TTS_PROD_WEB_172.16.9.7 ];,null,null,[ ssh ];,allow;
TTS_DR_Scenario_Rule-3,false;,null,[ TTS_DR_WEB_172.16.9.167 TTS_PROD_DB_172.32.1.127 TTS_PROD_WEB_172.16.9.7 ];,null,null,[ TTS_DR_DB_172.30.1.19 TTS_DR_WEB_172.16.9.167 TTS_PROD_DB_172.32.1.127 ];,null,null,[ MySQL ];,allow;
TTS_DR_Scenario_Rule-4,false;,null,[ DR_AIX_172.16.7.94 Prod_AIX_172.16.7.34 ];,null,null,[ TTS_DR_DB_172.30.1.19 ];,null,null,[ ssh ];,allow;
Temporary-External_Client_Access_to_MWT_Systems,false;,[ Intf-Internet-PRI-Zone Intf-Internet-SEC-Zone L-ST-PhilippineDealingSystem-Enterprise-Internet-PRI L-ST-PhilippineDealingSystem-Enterprise-Internet-SEC ];,[ Incapsula_1 Incapsula_10 Incapsula_11 Incapsula_2 Incapsula_3 Incapsula_4 Incapsula_5 Incapsula_6 Incapsula_7 Incapsula_8 Incapsula_9 ];,null,null,[ eMSC_WEB_PROD_172.16.7.25 www.emsc.pdex.net.ph ];,null,null,[ HTTPS ];,allow;
Test_Policy_for_APPSBANCS,false;,[ APPS_BANCS ];,[ APPS_PROD1_BANCs-V6_172.16.86.2 APPS_PROD2_BANCS-V6_172.16.86.3 ];,null,null,null,null,null,[ TCP_1521 ];,allow;
Test_Policy_for_SCANDB,false;,null,null,null,[ DB-BANCS ];,[ BANCS-DB_PROD01_172.16.88.2 BANCS-DB_PROD02_172.16.88.3 DB-SCAN_IP1_BANCS-V6_172.16.88.10 DB-SCAN_IP2_BANCS-V6_172.16.88.11 DB-SCAN_IP3_BANCS-V6_172.16.88.12 DB1-VIP_BANCS-V6_172.16.88.4 DB2-VIP_BANCS-V6_172.16.88.5 ];,null,null,[ TCP_1521 ];,allow;
Test_Rule,true;,null,[ CAAC_PROD-DB_172.32.1.127 ];,null,null,[ CAAC-Real-IP_172.16.9.7 ];,null,null,null,allow;
Test_to_bloomberg,false;,[ Reuters-Proxy ];,[ Reuters-DSSProxy_Pri_172.16.89.2 Reuters-DSSProxy_Sec_172.16.89.3 ];,null,null,null,null,null,[ DNS HTTP HTTPS ];,allow;
Users_to_MarketPage_Revamp,false;,null,[ MKT-PC-ASagmaquen_172.16.10.148 MKT-PC-BCuarentas_172.16.10.150 MKT-PC-MATan_172.16.5.35 MKT-PC-RJugo-APW_172.16.5.36 ];,null,null,[ MarketPage_Admin_Server_10.0.132.63 ];,null,null,[ HTTP PING ];,allow;
V6_Comms_and_Reports_Server2_to_FileServer,false;,null,[ COMMS-REP-PROD2_BancsV6_172.16.87.5 ];,null,null,[ NG-Server-FileServer_172.16.82.12 NG-eSIP-Reports-App-PROD_172.16.7.20 ];,null,null,[ TCP_135 TCP_137 TCP_138 UDP_135 UDP_139 icmp-requests microsoft-ds nbname nbsession smb-udp ssh ];,allow;
Veeam_Backup_and_Restoration_Test,false;,null,[ CAAC-Real-IP_172.16.9.7 CAAC_PROD-DB_172.32.1.127 INTEGRATION-BOX_PROD1_BANCS_172.16.7.211 INTEGRATION-BOX_PROD1_TRADE_172.16.7.214 Veam_Server_192.168.168.130 ];,null,null,[ EXSI-Host1_192.168.167.70 EXSI-Host2_192.168.167.71 NEW-VCENTER-MNGR8_192.168.167.74 Veam_Server_192.168.168.130 ];,null,null,[ HTTPS TCP_10002 TCP_10006 TCP_2500-3300 TCP_902 ];,allow;
Versa_Syslog_to_Internet,false;,[ Server_MGMT ];,[ SIMULATOR_PRTG-192.168.167.51 VERSA_SYSLOG_MGMT-192.168.167.45 ];,null,null,null,null,[ microsoft office ];,null,allow;
